"soc6","soc_code","title","auto_w","pv_w","da_w","tk_w","ag_w","n_tasks","n_core","occupation_category","eloundou_alpha","eloundou_beta","eloundou_gamma","webb_software","webb_robot","webb_ai","sml","felten","frey_osborne","routine_cognitive","routine_manual"
"251125","25-1125.00","History Teachers, Postsecondary",0.917592592592593,1.39314528438362,1.13515477543629,0.323912616520559,0.650788196004082,25,20,"Education, Training & Library",0.222222222222222,0.511111111111111,0.8,1,3,1,2.83826451356526,3.1563373,NA,-0.9865255,-1.4215416
"292012","29-2012.00","Medical and Clinical Laboratory Technicians",0.916666666666667,0.591851426357478,1.33633826828264,0.730321958340418,0.898617051726866,13,6,"Healthcare Practitioners & Technical",0,0.189655172413793,0.379310344827586,NA,NA,NA,NA,NA,NA,NA,NA
"192041","19-2041.02","Environmental Restoration Planners",0.916666666666667,1.26986990656961,1.21345222072863,0.258900023407794,0.723028590517887,23,23,"Life, Physical & Social Science",0.0635838150289017,0.523121387283237,0.982658959537572,59,25,91,2.72383077546138,4.0728955,0.033,-1.0469664875,-1.125128475
"195012","19-5012.00","Occupational Health and Safety Technicians",0.916666666666667,0.809413080107377,1.18195248990758,0.65949285429596,0.736132929566432,26,19,"Life, Physical & Social Science",0.125,0.395833333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA
"131041","13-1041.07","Regulatory Affairs Specialists",0.915895061728395,0.965360847334073,1.32356281466673,0.506521027534266,1.18912468845255,30,24,"Management, Business & Financial",0.214574898785425,0.524291497975709,0.834008097165992,17,22,42,2.83897312689431,4.2417951,0.08,0.376764396666667,-0.848250704166667
"272012","27-2012.05","Media Technical Directors/Managers",0.915064102564103,1.1055818321442,1.17737670393908,0.49738656952188,0.792393130761002,15,11,"Arts, Design, Entertainment & Media",0.108695652173913,0.471014492753623,0.833333333333333,32,25,43,2.90362560176085,3.8023269,0.022,-0.059756864,-0.384658942
"272041","27-2041.00","Music Directors and Composers",0.91374269005848,1.4576008319368,1.12681359747626,0.234354464279469,0.596882562790658,30,27,"Arts, Design, Entertainment & Media",0.526315789473684,0.710526315789474,0.894736842105263,13,9,28,2.69676484466772,3.4607618,0.015,0.214244085,-0.3981837
"172011","17-2011.00","Aerospace Engineers",0.913461538461538,1.24335632139438,1.17568374486768,0.238964493391555,0.970506211825458,16,10,"Computer, Engineering & Science",0.214285714285714,0.571428571428571,0.928571428571429,20,36,80,2.84284990179307,4.4118104,0.017,-0.81728876,-0.8264611
"191023","19-1023.00","Zoologists and Wildlife Biologists",0.913194444444445,1.24047211488137,1.27082823496547,0.273360298109584,0.394142253912847,14,10,"Life, Physical & Social Science",0.0952380952380952,0.452380952380952,0.80952380952381,62,52,82,2.7763384695743,4.0703602,0.3,-0.6480536,-0.6641665
"172072","17-2072.00","Electronics Engineers, Except Computer",0.912878787878788,1.21853922128533,1.22337216036698,0.375969934881849,0.938233587560008,20,13,"Computer, Engineering & Science",0.368421052631579,0.625,0.881578947368421,74,52,87,2.91378284462896,4.0376225,0.025,-0.0678156615,-0.45002754
"251064","25-1064.00","Geography Teachers, Postsecondary",0.912878787878788,1.31246889912045,1.10459594090423,0.349456085077845,0.642177528142552,25,19,"Education, Training & Library",0.181818181818182,0.477272727272727,0.772727272727273,1,3,1,2.86395171773445,3.2592306,NA,-0.72058266,-0.8174449
"251126","25-1126.00","Philosophy and Religion Teachers, Postsecondary",0.912790697674419,1.34196778198706,1.11973561770465,0.257334514904703,0.593850110072544,22,21,"Education, Training & Library",0.25,0.511363636363636,0.772727272727273,1,3,1,2.8471779397252,3.1571758,NA,-1.0026428,-1.3403944
"191021","19-1021.00","Biochemists and Biophysicists",0.911931818181818,1.43792927423756,1.29672298268801,0.0616064455118854,0.503972391310471,24,20,"Life, Physical & Social Science",0.136363636363636,0.454545454545455,0.772727272727273,62,52,82,2.79180957484816,5.2650752,0.027,-0.43852326,-0.36211786
"251061","25-1061.00","Anthropology and Archeology Teachers, Postsecondary",0.91156462585034,1.31622534128191,1.06316411679211,0.31452641433502,0.562679210043065,26,23,"Education, Training & Library",0.285714285714286,0.520408163265306,0.755102040816326,1,3,1,2.83242695096561,3.519202,NA,-1.5587037,-1.1690832
"119199","11-9199.08","Loss Prevention Managers",0.910377358490566,1.16657311426692,1.08171260909065,0.423267198253998,0.652017395059723,27,26,"Management, Business & Financial",0.0730769230769231,0.492307692307692,0.911538461538462,50,26,68,2.82137992735606,3.803627,0.25,-0.368679874444445,-0.835477411111111
"272023","27-2023.00","Umpires, Referees, and Other Sports Officials",0.909722222222222,0.895135309183234,1.23104698482289,0.694391005870926,0.808824762600666,16,8,"Arts, Design, Entertainment & Media",0.25,0.3125,0.375,27,54,52,3.08604541472946,3.3668191,0.98,0.77030456,-0.60556006
"251011","25-1011.00","Business Teachers, Postsecondary",0.909090909090909,1.33471055355123,1.10965616205901,0.314716383213791,0.619153054774815,25,19,"Education, Training & Library",0.181818181818182,0.488636363636364,0.795454545454545,1,3,1,2.81925427400015,3.4822271,NA,-1.3975264,-1.1330178
"251031","25-1031.00","Architecture Teachers, Postsecondary",0.908536585365854,1.3560662798594,1.07699809605281,0.258622046964647,0.55258076190908,22,19,"Education, Training & Library",0.195121951219512,0.48780487804878,0.780487804878049,1,3,1,2.83440186993906,3.8896103,NA,-0.7689361,-1.4440826
"171022","17-1022.00","Surveyors",0.908333333333333,0.896026563981655,1.29840833458104,0.539095892529395,0.857614411047914,24,21,"Computer, Engineering & Science",0.142857142857143,0.506493506493506,0.87012987012987,80,54,84,2.92386951200117,4.7142935,0.38,1.33442445,-0.046545059
"173021","17-3021.00","Aerospace Engineering and Operations Technologists and Technicians",0.907894736842105,0.949181264906651,1.21071073292371,0.492100741424436,0.624493902152748,11,8,"Computer, Engineering & Science",0.1,0.325,0.55,92,65,91,3.04074341103901,4.0010805,0.48,0.1578316,-0.10515163
"251021","25-1021.00","Computer Science Teachers, Postsecondary",0.907738095238095,1.31677653870104,1.12630034822485,0.403144066846878,0.634236856161354,26,16,"Education, Training & Library",0.166666666666667,0.511904761904762,0.857142857142857,1,3,1,2.84451385116784,3.6772056,NA,-0.78505415,-0.6190845
"251053","25-1053.00","Environmental Science Teachers, Postsecondary",0.907608695652174,1.36787995445519,1.07742844324957,0.345079880821037,0.628721638677706,25,21,"Education, Training & Library",0.260869565217391,0.521739130434783,0.782608695652174,1,3,1,2.84308136180035,3.3712699,NA,-0.67222995,-0.98424774
"119013","11-9013.00","Farmers, Ranchers, and Other Agricultural Managers",0.907312925170068,1.18959704635712,1.16377288021625,0.379272614699809,0.710783164411162,30,19,"Management, Business & Financial",0.0408163265306122,0.36734693877551,0.693877551020408,94,55,94,2.86463593671779,4.0065403,0.047,-1.01607416666667,0.267525118333333
"172141","17-2141.00","Mechanical Engineers",0.90625,1.27185700885182,1.17288654207048,0.306219875403811,0.842960347079515,28,16,"Computer, Engineering & Science",0.215277777777778,0.534722222222222,0.854166666666667,69,22,75,2.85444535446988,4.5903692,0.011,-0.384797384666667,-0.48233623
"252059","25-2059.01","Adapted Physical Education Specialists",0.90625,1.08838886832798,1.01237604307034,0.48618802153517,0.517081185509941,20,20,"Education, Training & Library",0.3,0.475,0.65,24,25,54,2.86702785735044,3.6642461,NA,-2.3726478,-0.88055944
"259042","25-9042.00","Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",0.906028368794326,0.858583361970528,1.06321875089596,0.885635555970137,0.549743573590997,28,19,"Education, Training & Library",0.266666666666667,0.366666666666667,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA
"251122","25-1122.00","Communications Teachers, Postsecondary",0.905982905982906,1.30478849604995,1.08394037225045,0.366907719916885,0.613061566070731,22,17,"Education, Training & Library",0.125,0.425,0.725,1,3,1,2.84487302156839,3.1237955,NA,-1.0509958,-1.0969523
"191029","19-1029.02","Molecular and Cellular Biologists",0.905487804878049,1.29209921325427,1.15400457385545,0.27833644640039,0.681759402118301,22,19,"Life, Physical & Social Science",0.245033112582781,0.543046357615894,0.841059602649007,62,52,82,2.76029314840351,4.9427481,0.015,-0.223620246666667,-0.59053272
"151221","15-1221.00","Computer and Information Research Scientists",0.905448717948718,1.45091386271936,1.15654502277758,0.170236679090803,0.705900692792877,15,11,"Computer, Engineering & Science",0.384615384615385,0.634615384615385,0.884615384615385,NA,NA,NA,NA,NA,NA,NA,NA
"273043","27-3043.00","Writers and Authors",0.903846153846154,1.42902694378382,1.34253450581569,0.499079528593276,0.861305039343099,20,6,"Arts, Design, Entertainment & Media",0.811320754716981,0.877358490566038,0.943396226415094,5,2,23,2.71975683208572,3.2964883,0.038,-0.68834727,-0.8512562
"172121","17-2121.00","Marine Engineers and Naval Architects",0.903508771929825,1.09872092158566,1.16096114416949,0.338050667832504,0.762046761982674,30,27,"Computer, Engineering & Science",0.105263157894737,0.421052631578947,0.736842105263158,64,36,100,2.88345613208664,4.8692975,0.01,-0.051698365,-0.310273824
"172199","17-2199.05","Mechatronics Engineers",0.903508771929825,1.34100538062973,1.13163740525753,0.320422835353294,0.869385932447695,23,15,"Computer, Engineering & Science",0.213559322033898,0.530508474576271,0.847457627118644,75,52,90,2.87080835446924,4.4884806,0.014,-0.418742137727273,-0.435068672636364
"271021","27-1021.00","Commercial and Industrial Designers",0.902298850574713,1.51904507974903,1.18094899522092,0.196139099024572,0.493878548446171,17,12,"Arts, Design, Entertainment & Media",0,0.46551724137931,0.931034482758621,59,47,77,2.80224711740042,4.2340379,0.037,0.40765634,-0.83096933
"171011","17-1011.00","Architects, Except Landscape and Naval",0.902131782945736,1.36511228311927,1.12574436863026,0.285018866006332,0.664529888782807,24,19,"Computer, Engineering & Science",0.0697674418604651,0.488372093023256,0.906976744186046,67,25,87,2.74085701351163,5.1954379,0.018,0.5446569,-0.56498635
"319097","31-9097.00","Phlebotomists",0.902083333333333,0.36972861429014,1.17993587371178,1.02005553499465,0.686841862944192,23,17,"Healthcare Support",0.146341463414634,0.182926829268293,0.219512195121951,30,57,26,3.034432361561,3.1822248,NA,1.5761905,0.6612403
"292072","29-2072.00","Medical Records Specialists",0.901960784313726,0.381649051277211,1.54285569894226,1.13760179320831,1.49866766289351,17,0,"Healthcare Practitioners & Technical",0.235294117647059,0.617647058823529,1,NA,NA,NA,NA,NA,NA,NA,NA
"119199","11-9199.01","Regulatory Affairs Managers",0.900943396226415,1.17495079230195,1.18501368538371,0.339237201301428,0.865450718234957,27,26,"Management, Business & Financial",0.0730769230769231,0.492307692307692,0.911538461538462,50,26,68,2.82137992735606,3.803627,0.25,-0.368679874444445,-0.835477411111111
"291291","29-1291.00","Acupuncturists",0.900462962962963,1.1048907706507,1.00677484930632,0.39318612606609,0.508230578273192,18,18,"Healthcare Practitioners & Technical",0.166666666666667,0.166666666666667,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA
"113031","11-3031.00","Financial Managers",0.90036231884058,1.2801188873953,1.32209958160285,0.454808595199445,0.926703805568412,17,6,"Management, Business & Financial",0,0.485,0.97,28,7,67,2.9169856893979,3.846684,0.069,0.431832675,-1.0293295
"251081","25-1081.00","Education Teachers, Postsecondary",0.899801587301587,1.40736669230377,1.12440169358563,0.255213666175915,0.523976377407167,24,18,"Education, Training & Library",0.166666666666667,0.488095238095238,0.80952380952381,1,3,1,2.83290016267544,3.1359067,NA,-1.2927616,-1.3043289
"352015","35-2015.00","Cooks, Short Order",0.898809523809524,0.850732578138201,1.07380543271735,1.09285305176497,0.359747644684726,11,10,"Food Preparation & Serving",0,0,0,9,62,21,3.21782576371992,2.8285472,0.94,0.91536415,1.0489441
"192041","19-2041.00","Environmental Scientists and Specialists, Including Health",0.89828431372549,1.31862239727829,1.29393914773296,0.253813458291512,0.799117610774875,22,12,"Life, Physical & Social Science",0.0635838150289017,0.523121387283237,0.982658959537572,59,25,91,2.72383077546138,4.0728955,0.033,-1.0469664875,-1.125128475
"251123","25-1123.00","English Language and Literature Teachers, Postsecondary",0.898065476190476,1.32994961505925,1.13105461890482,0.369320801689878,0.568916342211121,33,23,"Education, Training & Library",0.25,0.526785714285714,0.803571428571429,1,3,1,2.79654261633428,3.40908,NA,-1.5345268,-1.4936725
"291023","29-1023.00","Orthodontists",0.897727272727273,1.07504882963637,1.13603728741034,0.187443655941064,0.605625474122882,11,11,"Healthcare Practitioners & Technical",0,0.3,0.6,84,62,54,2.82896592654657,4.1894989,0.023,0.43989173,-0.16826595
"253011","25-3011.00","Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.89709595959596,1.21844856879831,1.10263013037624,0.421245778784637,0.520902601045086,37,29,"Education, Training & Library",0.176470588235294,0.404411764705882,0.632352941176471,37,34,55,2.82264586160109,3.4109383,0.19,-0.17258123,-1.2276897
"251113","25-1113.00","Social Work Teachers, Postsecondary",0.896780303030303,1.33389858630143,1.0742929106012,0.32240092377398,0.480273881990202,24,20,"Education, Training & Library",0.159090909090909,0.420454545454545,0.681818181818182,1,3,1,2.83105959031657,3.3010044,NA,-0.9542893,-1.0428542
"291229","29-1229.02","Hospitalists",0.895833333333333,1.2180219509087,1.15680096776322,0.259010975454349,0.532649554574052,14,14,"Healthcare Practitioners & Technical",0.0954773869346734,0.412060301507538,0.728643216080402,NA,NA,NA,NA,NA,NA,NA,NA
"193032","19-3032.00","Industrial-Organizational Psychologists",0.894965277777778,1.4604871159317,1.08568655140316,0.197219673038292,0.440720378698971,25,23,"Life, Physical & Social Science",0.0888888888888889,0.488888888888889,0.888888888888889,30,11,85,2.63654022575884,4.0743003,0.012,-0.8817595,-1.3539188
"113111","11-3111.00","Compensation and Benefits Managers",0.894047619047619,1.16438337178899,1.285030506955,0.457853460874184,0.828634897136744,22,13,"Management, Business & Financial",0.131578947368421,0.513157894736842,0.894736842105263,21,7,75,2.84768666299762,2.8146935,0.96,-0.5352294,-1.2727715
"251043","25-1043.00","Forestry and Conservation Science Teachers, Postsecondary",0.894021739130435,1.37869749302786,1.06699923683985,0.287705305070138,0.524193587006718,25,21,"Education, Training & Library",0.195652173913043,0.478260869565217,0.760869565217391,1,3,1,2.84837393952578,3.4402428,NA,-0.8817595,-1.0879358
"251067","25-1067.00","Sociology Teachers, Postsecondary",0.893939393939394,1.33933564276828,1.06468723490096,0.27805554620969,0.49420744626703,24,20,"Education, Training & Library",0.136363636363636,0.431818181818182,0.727272727272727,1,3,1,2.84418272243108,2.9563916,NA,-1.3894674,-1.1465422
"252022","25-2022.00","Middle School Teachers, Except Special and Career/Technical Education",0.893688725490196,1.18810958653423,1.00576517598228,0.471347130432724,0.457875804898815,35,33,"Education, Training & Library",0.072463768115942,0.347826086956522,0.623188405797101,22,14,40,2.83799530192288,3.4666717,0.17,-0.5432877,-1.209657
"272021","27-2021.00","Athletes and Sports Competitors",0.893518518518518,1.34219372164968,1.15303891879885,0.42367520313116,0.0424596356116213,9,9,"Arts, Design, Entertainment & Media",0,0,0,27,54,52,2.77058509502456,3.500221,0.28,0.10141987,0.50796187
"292036","29-2036.00","Medical Dosimetrists",0.892857142857143,0.831423662117959,1.14482537332722,0.443636124464397,1.00768251618436,19,16,"Healthcare Practitioners & Technical",0.15,0.45,0.75,NA,NA,NA,NA,NA,NA,NA,NA
"113051","11-3051.06","Hydroelectric Production Managers",0.892156862745098,1.03966563415588,1.14362492412934,0.28389139155064,0.683328279631232,18,16,"Management, Business & Financial",0.0710900473933649,0.417061611374408,0.76303317535545,50,26,68,2.87158780316166,4.1857562,0.03,0.015459125,0.00980726166666666
"319096","31-9096.00","Veterinary Assistants and Laboratory Animal Caretakers",0.891975308641975,0.893095222137505,0.934210167324729,0.804999977154551,0.436725454159476,28,26,"Healthcare Support",0.111111111111111,0.222222222222222,0.333333333333333,30,57,26,2.89382347538575,2.8551903,0.86,0.16589063,-0.21785605
"251192","25-1192.00","Family and Consumer Sciences Teachers, Postsecondary",0.891666666666667,1.32082903768655,1.09428203230276,0.396841862944192,0.556841862944192,23,17,"Education, Training & Library",0.2,0.5375,0.875,1,3,1,2.84649448570785,3.2033541,NA,-0.97040737,-1.2682635
"251062","25-1062.00","Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.890740740740741,1.36015573002447,1.05475781366973,0.261109201934762,0.507616320224263,23,22,"Education, Training & Library",0.222222222222222,0.5,0.777777777777778,1,3,1,2.84076821804725,3.2185345,NA,-1.0509962,-0.92564124
"292032","29-2032.00","Diagnostic Medical Sonographers",0.890350877192983,0.777752057303963,1.1817309155363,0.629664851480366,0.605321615783844,20,18,"Healthcare Practitioners & Technical",0.105263157894737,0.302631578947368,0.5,87,60,58,3.07732044670157,3.9081905,0.35,1.9791323,1.1345994
"252021","25-2021.00","Elementary School Teachers, Except Special Education",0.889921171171171,1.19604732460315,1.03699813575461,0.460993041686174,0.434199571375735,38,36,"Education, Training & Library",0.0540540540540541,0.310810810810811,0.567567567567568,22,14,40,2.85365294748607,3.7339506,0.0044,-0.7689361,-1.1916243
"192011","19-2011.00","Astronomers",0.888888888888889,1.38473709844176,1.13610720597767,0.262046086709297,0.631849235968403,17,16,"Life, Physical & Social Science",0.0625,0.4375,0.8125,75,54,100,2.75285196175404,4.6778636,0.041,-1.147702,-1.0158049
"251066","25-1066.00","Psychology Teachers, Postsecondary",0.888333333333333,1.43268888066453,1.09825810004618,0.293830755945262,0.533473490355354,29,21,"Education, Training & Library",0.16,0.48,0.8,1,3,1,2.8307164978947,3.2473657,NA,-0.9865255,-1.5838363
"252032","25-2032.00","Career/Technical Education Teachers, Secondary School",0.888257575757576,1.18361821444723,1.05852831143055,0.457085681905016,0.437407394946253,33,33,"Education, Training & Library",0.151515151515152,0.333333333333333,0.515151515151515,19,10,43,2.84092541901967,3.9857595,0.0088,-0.08393335,-0.3531019
"119171","11-9171.00","Funeral Home Managers",0.88768115942029,1.17830916086491,0.92841321415437,0.420338146372161,0.601445540017288,23,23,"Management, Business & Financial",0.142857142857143,0.428571428571429,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA
"251032","25-1032.00","Engineering Teachers, Postsecondary",0.886904761904762,1.33032558375637,1.07190677807813,0.292458271914229,0.585569786260014,24,18,"Education, Training & Library",0.142857142857143,0.5,0.857142857142857,1,3,1,2.85190314125885,4.0228643,NA,-1.0832312,-1.42605
"272022","27-2022.00","Coaches and Scouts",0.886837121212121,1.31743547354997,1.14670897063435,0.367868652920977,0.453486773013973,27,17,"Arts, Design, Entertainment & Media",0.0666666666666667,0.3,0.533333333333333,27,54,52,2.93898180450099,4.3323913,0.013,-1.2685848,-0.8264611
"271026","27-1026.00","Merchandise Displayers and Window Trimmers",0.885416666666667,1.13127561967393,1.02318160890635,0.721841862944192,0.502495704353214,24,16,"Arts, Design, Entertainment & Media",0,0.304878048780488,0.609756097560976,59,47,77,3.07237824760703,3.2833989,0.48,-0.7608771,-0.33957705
"119021","11-9021.00","Construction Managers",0.883333333333333,1.27914907532178,1.13891166193238,0.318170921191644,0.650710330991848,25,20,"Management, Business & Financial",0.0444444444444444,0.444444444444444,0.844444444444444,50,26,68,2.77900535096003,4.2239861,0.071,-0.79311246,-1.0608869
"212021","21-2021.00","Directors, Religious Activities and Education",0.881944444444444,1.34043920106312,0.996987161035086,0.290341869797827,0.521424480336395,19,17,"Community & Social Service",0.151515151515152,0.439393939393939,0.727272727272727,15,8,63,2.73059350098313,3.1579816,0.025,-2.3484707,-1.2772796
"191031","19-1031.03","Park Naturalists",0.880630630630631,1.15289210408381,1.10849056973461,0.478310389554428,0.536643546980332,20,17,"Life, Physical & Social Science",0.0487804878048781,0.439024390243902,0.829268292682927,64,54,77,2.70565561557881,4.0974908,0.016,-0.6534258,-0.949684833333333
"172111","17-2111.00","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.879166666666667,1.1666854441471,1.20768716240581,0.301639297892663,0.710162371019881,27,23,"Computer, Engineering & Science",0.105263157894737,0.493421052631579,0.881578947368421,62,50,84,2.69738812210974,4.3749304,0.028,-0.379424693333333,-0.9256412
"119121","11-9121.00","Natural Sciences Managers",0.879166666666667,1.47610824734659,1.07345013085168,0.145156684612642,0.48912248392559,16,14,"Management, Business & Financial",0.115384615384615,0.526923076923077,0.938461538461538,50,26,68,2.84782216028468,3.8376796,0.018,-0.637308353333333,-0.760341053333333
"251112","25-1112.00","Law Teachers, Postsecondary",0.878125,1.29484827557301,1.05196152422707,0.336634603522555,0.575621778264911,23,17,"Education, Training & Library",0.125,0.45,0.775,1,3,1,2.8447767190908,3.3892398,NA,-1.2282904,-1.5567873
"291216","29-1216.00","General Internal Medicine Physicians",0.877380952380952,1.20247860988423,1.28094747164177,0.231086682048931,0.50584613215553,19,16,"Healthcare Practitioners & Technical",0,0.457142857142857,0.914285714285714,NA,NA,NA,NA,NA,NA,NA,NA
"291229","29-1229.03","Urologists",0.876488095238095,1.25862504819179,1.17440169358563,0.194937640320447,0.391451684093929,14,14,"Healthcare Practitioners & Technical",0.0954773869346734,0.412060301507538,0.728643216080402,NA,NA,NA,NA,NA,NA,NA,NA
"193041","19-3041.00","Sociologists",0.876388888888889,1.54634756991234,1.08078958449725,0.0764273441009184,0.28539357731886,15,15,"Life, Physical & Social Science",0.153846153846154,0.538461538461538,0.923076923076923,59,41,87,2.8259672325306,3.3294299,0.059,-1.5506445,-1.1690832
"172199","17-2199.07","Photonics Engineers",0.875925925925926,1.44171507651818,1.09822410398403,0.193542246150189,0.745312414637109,26,19,"Computer, Engineering & Science",0.213559322033898,0.530508474576271,0.847457627118644,75,52,90,2.87080835446924,4.4884806,0.014,-0.418742137727273,-0.435068672636364
"253021","25-3021.00","Self-Enrichment Teachers",0.875833333333333,1.23211450650673,1.08759143337951,0.444044427995721,0.464854688201837,30,20,"Education, Training & Library",0.16,0.36,0.56,37,34,55,2.82597222222222,2.5985351,0.13,-0.43046424,-0.1817906
"251042","25-1042.00","Biological Science Teachers, Postsecondary",0.874149659863946,1.33546832568932,1.0751421407068,0.295114238563005,0.469433089791552,27,22,"Education, Training & Library",0.142857142857143,0.469387755102041,0.795918367346939,1,3,1,2.84140979689367,3.5577381,NA,-1.1879964,-0.8174447
"291141","29-1141.02","Advanced Practice Psychiatric Nurses",0.87405303030303,1.13327503670768,1.21874707114992,0.298346917187589,0.435522520801016,24,20,"Healthcare Practitioners & Technical",0.0708661417322835,0.381889763779528,0.692913385826772,43,22,78,2.81035116457884,4.2665367,NA,0.201349638,-0.527117652
"172171","17-2171.00","Petroleum Engineers",0.873842592592593,1.29500235220226,1.18736465654859,0.195037977917942,0.870299118939012,23,13,"Computer, Engineering & Science",0.166666666666667,0.527777777777778,0.888888888888889,70,55,85,2.86081605332896,4.212203,0.16,-0.21287486,-0.63260895
"193093","19-3093.00","Historians",0.87280701754386,1.44708275188436,1.10695134421528,0.126533957285934,0.611647685506926,21,17,"Life, Physical & Social Science",0.105263157894737,0.473684210526316,0.842105263157895,59,41,87,2.87586186610189,3.1566343,0.44,-0.32569984,-0.8444938
"251054","25-1054.00","Physics Teachers, Postsecondary",0.872093023255814,1.3277101813317,1.03540646290556,0.319350018780672,0.507859254855276,24,19,"Education, Training & Library",0.116279069767442,0.418604651162791,0.720930232558139,1,3,1,2.84834972677596,3.690912,NA,-0.2209339,-0.921133
"291224","29-1224.00","Radiologists",0.871296296296296,0.966107437393411,1.2535551368717,0.367298322693104,0.828871369861505,30,15,"Healthcare Practitioners & Technical",0,0.488888888888889,0.977777777777778,NA,NA,NA,NA,NA,NA,NA,NA
"251121","25-1121.00","Art, Drama, and Music Teachers, Postsecondary",0.868923611111111,1.30302349241144,1.07809649086041,0.34015134075529,0.454040229644179,28,20,"Education, Training & Library",0.125,0.4375,0.75,1,3,1,2.83475440968199,3.5316539,NA,-2.082529,-0.921133
"191029","19-1029.04","Biologists",0.868686868686869,1.3623698322403,1.19779588958345,0.295451942032251,0.591193972022985,21,12,"Life, Physical & Social Science",0.245033112582781,0.543046357615894,0.841059602649007,62,52,82,2.76029314840351,4.9427481,0.015,-0.223620246666667,-0.59053272
"252057","25-2057.00","Special Education Teachers, Middle School",0.868506493506494,1.2937506773184,0.968812281147586,0.355748681781248,0.351945820443228,40,37,"Education, Training & Library",0.0779220779220779,0.305194805194805,0.532467532467532,NA,NA,NA,NA,NA,NA,NA,NA
"291299","29-1299.02","Orthoptists",0.868489583333333,1.0348183602523,1.11182690528383,0.309967936855889,0.523285238617166,16,16,"Healthcare Practitioners & Technical",0.197183098591549,0.492957746478873,0.788732394366197,NA,NA,NA,NA,NA,NA,NA,NA
"251022","25-1022.00","Mathematical Science Teachers, Postsecondary",0.868055555555556,1.28957975362768,1.11798669059463,0.345401223145177,0.617986690594633,23,13,"Education, Training & Library",0.297297297297297,0.540540540540541,0.783783783783784,1,3,1,2.86590215957798,3.4041159,NA,-0.7205834,-0.9707231
"291229","29-1229.04","Physical Medicine and Rehabilitation Physicians",0.868055555555556,1.13733537495128,1.0875360253525,0.208569792134558,0.318490017945975,15,15,"Healthcare Practitioners & Technical",0.0954773869346734,0.412060301507538,0.728643216080402,NA,NA,NA,NA,NA,NA,NA,NA
"272042","27-2042.00","Musicians and Singers",0.8671875,1.55369479727478,1.35922363354358,0.168673421845376,0.199129259665203,29,19,"Arts, Design, Entertainment & Media",0.244897959183673,0.408163265306122,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"173026","17-3026.00","Industrial Engineering Technologists and Technicians",0.865740740740741,1.03610633817024,1.28316475063668,0.652773004836905,1.01487652036443,30,6,"Computer, Engineering & Science",0.180722891566265,0.41566265060241,0.650602409638554,92,65,91,2.87216097676624,4.0733128,0.03,0.3995981,0.15181503
"291218","29-1218.00","Obstetricians and Gynecologists",0.864942528735632,1.18398464596963,1.19076037267479,0.207798401943479,0.497409349330911,15,14,"Healthcare Practitioners & Technical",0,0.392857142857143,0.785714285714286,NA,NA,NA,NA,NA,NA,NA,NA
"291215","29-1215.00","Family Medicine Physicians",0.864130434782609,1.22157931515557,1.12691191214732,0.227224072015691,0.477636549828483,12,11,"Healthcare Practitioners & Technical",0,0.4375,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"231011","23-1011.00","Lawyers",0.863738738738739,1.45810578613687,1.18461669586073,0.165024247329946,0.564730857373341,22,15,"Community & Social Service",0,0.425,0.85,40,16,79,2.60945214140415,4.0566258,0.035,0.33512655,-0.5694946
"132061","13-2061.00","Financial Examiners",0.863636363636364,1.21770782182699,1.10378397365444,0.259088305668615,0.803711451664817,17,16,"Management, Business & Financial",0.0606060606060606,0.5,0.939393939393939,17,22,42,2.94524068604591,4.0538263,0.17,-0.22899294,-1.187116
"191042","19-1042.00","Medical Scientists, Except Epidemiologists",0.863636363636364,1.25573425710731,1.23874124148735,0.183818951629831,0.63062156898944,14,8,"Life, Physical & Social Science",0.181818181818182,0.522727272727273,0.863636363636364,59,25,93,2.75631902317623,4.5255027,0.0045,0.23036139,-0.46580613
"252023","25-2023.00","Career/Technical Education Teachers, Middle School",0.861559139784946,1.15690927509914,1.00091809577686,0.441971312899775,0.400689264678901,31,31,"Education, Training & Library",0.193548387096774,0.32258064516129,0.451612903225806,22,14,40,2.83535765152714,3.5742114,0.26,-0.8253478,-0.6371172
"339011","33-9011.00","Animal Control Workers",0.860632183908046,1.00865602713646,0.875036818738799,0.755826688944429,0.379431169846569,15,14,"Protective Service",0.266666666666667,0.35,0.433333333333333,20,75,46,2.71579032781564,3.270926,0.21,-0.07587431,-0.8715431
"193051","19-3051.00","Urban and Regional Planners",0.859848484848485,1.2373057246438,1.14320706136121,0.280977066255562,0.607408677965669,25,19,"Life, Physical & Social Science",0,0.477272727272727,0.954545454545455,24,8,84,2.66209784554959,3.9967999,0.13,-1.2605262,-1.4350662
